FIPS,CommunityName,StateAbbr,Region,Population,PopulationGroup,PopulationGroupOrder,RegionOrder,dollarsPerCapita,percentOfMuniBud,dollarsPerPublicTree,budgetNeeds,raPlan,raPrun,raRem,raAdmin,raOther,publicTreeAssetValue,publicTreeAssetInd,treeBoard,ordinance,ordinanceYear,writtenStratPlan,writtenStratPlanUpToDate,treeResourceInventoryExists,treeResourceInventory,canCovGoal,percentCanGoal,percentCurCan,yearsToGoal,percentCanProgress,greenSpaceAreaMeters,greenSpaceAreaFeet,currentPrunInsCyc,desiredPrunInsCyc,yearsOfPrunInsCyc,percentAttPrunInsCyc,activeManagement,strTrStockingLevel,prkTrStockingLevel,munTrStockingLevel,pubStrTrDensity,manPubTrPerCap,manPubTrPerEmp,plantedTrStab,tcAdvisoryBoard,tcOrdinance,tcBudgetValue,tcBudget,tcArborDay,tcScore,carsStaff,carsOrdinance,carsOrdMainHave,carsOrdPlantHave,carsOrdProthave,carsAdvocacy,carsManagement,carsScore,smaStaff,smaMasterPlan,smaStatus,smaAward,smaPreference,smaStandards,smaScore,cmManagement,cmFunding,cmStaffing,cmAssessment,cmProtection,cmSelection,cmStandards,cmSafety,cmRecycling,cmResourceManagement,cmInteraction,cmGreenCooperation,cmInvolvement,cmAction,cmAgencyCooperation,cmRegionalCooperation,cmAwareness,cmCommunityFramework,cmCanopyCover,cmAge,cmSpeciesMix,cmVegetationResource,cmScore,cmRelativeScore,cmResourceManagementRelative,cmCommunityFrameworkRelative,cmVegetationResourceRelative
0437620,Kingman,AZ,West,28068,25-49.9k,4,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,100,#N/A,#N/A,100,100,100,#N/A,#N/A,#N/A,#N/A,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,3,3,1,2,#N/A,2,2,#N/A,2.5,3,2.5,3,3,3,1,18,1,2,2,6.666666667,#N/A,#N/A,#N/A,52.38095238,22.22222222
0439370,Lake Havasu City,AZ,West,52527,50-99.9k,5,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,0,#N/A,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,13.48259943,145.1253641,3.5,7,-3.5,200,100,#N/A,80,55.55555556,1.149425287,0.057113484,600,140,100,0,#N/A,#N/A,100,#N/A,100,#N/A,#N/A,#N/A,#N/A,100,0,49.75,100,0,100,0,0,100,57.14285714,1,#N/A,4,2,1,1,3,1,4,#N/A,2.5,2,2.5,3,2.5,3,3,18.5,1,#N/A,2,#N/A,#N/A,#N/A,#N/A,54.76190476,#N/A
0454050,Peoria,AZ,West,154065,100-249.9k,6,5,2.326712751,0.291434959,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,2.326712751,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,0,0,57.14285714,1,1,3,1,1,2,#N/A,1,2,#N/A,2,3,2,1,2,2,2.5,14.5,1,1,1,4,#N/A,#N/A,#N/A,35.71428571,0
0455000,Phoenix,AZ,West,1445632,"1,000k +",9,5,3.692544161,0.464647819,56.30864979,50,15,50,30,5,0,114423600,N,100,100,100,100,100,100,100,100,25,12,16,48,133.9918831,1442.275351,#N/A,#N/A,#N/A,#N/A,0,79.30204573,93.89573314,89.54826337,37.52638889,0.065576855,4514.285714,-100,100,100,3.692544161,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,85.71428571,2.5,1,4,4,2,3,3,2,2,23.5,2,2.5,2.5,2.5,2,2,2.5,16,4,4,4,16,55.5,59.16666667,53.7037037,42.85714286,100
0458150,Queen Creek,AZ,West,26361,25-49.9k,4,5,6.638594894,0.171065494,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,6.638594894,100,0,75,100,100,100,100,100,100,0,75,100,0,0,0,#N/A,#N/A,#N/A,1,4,4,3,2,3,#N/A,2,2,#N/A,2.5,3,3,2.5,3,3,3,20,1,2,2,6.666666667,#N/A,#N/A,#N/A,61.9047619,22.22222222
0465000,Scottsdale,AZ,West,217385,100-249.9k,6,5,4.187128827,0.077641209,63.36366168,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,100,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.066080916,235.4918033,110,100,100,4.187128827,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,0,#N/A,2.5,4,4,4,4,3,#N/A,2,#N/A,#N/A,2.5,3,2.5,2,3,2.5,2.5,18,1,2,2,6.666666667,#N/A,#N/A,#N/A,52.38095238,22.22222222
0630000,Glendale,CA,West,191719,100-249.9k,6,5,4.511811558,0.17956441,18.80434783,30,#N/A,#N/A,#N/A,#N/A,#N/A,158644300,#N/A,0,100,#N/A,100,#N/A,100,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6,#N/A,#N/A,#N/A,100,75.40983607,#N/A,#N/A,126.0273973,0.239934487,5111.111111,-200,100,100,4.511811558,100,100,100,100,#N/A,#N/A,#N/A,#N/A,100,100,74.75,100,100,100,#N/A,#N/A,100,#N/A,#N/A,2,1,3,1,2,4,2,2,#N/A,2,3,2,1,3,3,2.5,16.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,45.23809524,22.22222222
0631568,Gustine,CA,West,5520,5-9.9k,2,5,5.434782609,#N/A,60,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.09057971,500,#N/A,100,0,5.434782609,100,0,50,#N/A,#N/A,#N/A,100,#N/A,100,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,#N/A,#N/A,#N/A,2,2.5,3,1,1,#N/A,1,2,#N/A,3,2.5,2.5,3,3,3,4,21,1,2,2,6.666666667,#N/A,#N/A,#N/A,66.66666667,22.22222222
0632548,Hawthorne,CA,West,84293,50-99.9k,5,5,27.9145362,1.877736394,294.125,100,5,40,40,10,5,#N/A,#N/A,0,0,#N/A,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.5,3.5,0,100,100,#N/A,#N/A,#N/A,#N/A,0.09490705,2666.666667,#N/A,0,0,27.9145362,100,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0,0,24.75,100,0,#N/A,0,#N/A,0,#N/A,1,3,3,4,1,1,2,#N/A,2,#N/A,2,4,2.5,2,3,2,2.5,18,1,2,2,6.666666667,#N/A,#N/A,#N/A,52.38095238,22.22222222
0466820,Sierra Vista,AZ,West,43888,25-49.9k,4,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,-0.5,#N/A,0,0,0,#N/A,#N/A,#N/A,1,#N/A,1,1,1,1,#N/A,1,2,#N/A,2,2,2,1,2,2,1,12,1,1,1,4,#N/A,#N/A,#N/A,23.80952381,0
0471510,Surprise,AZ,West,117517,100-249.9k,6,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,28.30670388,304.6905554,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,0,#N/A,0,#N/A,#N/A,100,#N/A,100,0,24.75,0,0,0,0,#N/A,#N/A,#N/A,1,#N/A,2,1,1,3,#N/A,1,1,#N/A,1,1,2.5,1,1,2,2,10.5,1,1,1,4,#N/A,#N/A,#N/A,16.66666667,0
0477000,Tucson,AZ,West,520116,500-999.9k,8,5,2.883972037,0.118110236,250,65,10,5,5,50,30,#N/A,N,100,100,0,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,50,60,66.66666667,#N/A,0.011535888,352.9411765,200,100,100,2.883972037,100,100,100,100,100,100,100,100,100,0,75,100,0,100,100,0,0,57.14285714,1,1,3,2,2,4,2,1,2,18,2.5,3,2.5,3,3,2.5,2.5,19,3,2,2,9.333333333,46.33333333,43.88888889,33.33333333,57.14285714,44.44444444
0633182,Hemet,CA,West,78657,50-99.9k,5,5,12.79470359,1.428256431,20.12786,25,1,28,4,5,62,#N/A,N,100,100,#N/A,100,100,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,90.38112523,0.635671332,7142.857143,#N/A,100,100,12.79470359,100,100,100,100,100,100,100,100,100,0,75,100,100,100,0,#N/A,100,#N/A,2.5,1,4,1,2,3.5,3,2,2,21,3,3,2.5,2.5,4,2.5,3,20.5,1,1,1,4,45.5,42.5,44.44444444,64.28571429,0
0636000,Huntington Beach,CA,West,189992,100-249.9k,6,5,6.316055413,0.350569676,21.83485571,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,4,8,33.33333333,0,#N/A,#N/A,#N/A,#N/A,0.289264811,6869.75,#N/A,100,100,6.316055413,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,100,#N/A,#N/A,1,3,3,3,3,#N/A,1,3,#N/A,2,2.5,2.5,2,2,2.5,2,15.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,40.47619048,22.22222222
0636056,Huntington Park,CA,West,58114,50-99.9k,5,5,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,#N/A,0,#N/A,100,#N/A,0,#N/A,15,#N/A,#N/A,#N/A,#N/A,2.5,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,0,#N/A,0,#N/A,100,100,#N/A,100,0,24.75,0,0,0,100,0,0,28.57142857,1,4,2.5,3,1,3,#N/A,2,2,#N/A,4,3,2.5,4,4,3,4,24.5,2,2,2,8,#N/A,#N/A,#N/A,83.33333333,33.33333333
0639486,Lake Elsinore,CA,West,51821,50-99.9k,5,5,3.569981282,0.269232414,13.96226415,100,10,70,11,0,9,52222250,#N/A,100,100,100,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,#N/A,#N/A,#N/A,100,94.11764706,93.75,88.23529412,29.96254682,0.255687849,#N/A,-15,100,100,3.569981282,100,100,100,0,100,100,100,100,100,0,50,0,0,100,0,#N/A,0,#N/A,1.5,4,2.5,3,4,3,2,1,4,25,2.5,3,1,2.5,3,2.5,2.5,17,1,2,2,6.666666667,48.66666667,47.77777778,59.25925926,47.61904762,22.22222222
0639496,Lake Forest,CA,West,77264,50-99.9k,5,5,6.471319114,1.094446341,35.50632012,100,0,70,5,10,15,40000000,Y,0,100,#N/A,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.182258232,7041,600,100,100,6.471319114,100,100,100,100,100,100,100,100,100,0,75,100,0,0,0,#N/A,0,#N/A,1,4,3,4,4,4,2,2,2,26,2.5,3,3,2.5,3,2.5,2.5,19,1,2,2,6.666666667,51.66666667,52.77777778,62.96296296,57.14285714,22.22222222
0639892,Lakewood,CA,West,80048,50-99.9k,5,5,7.495502698,0.902263346,21.58273381,100,10,45,10,30,5,93312530,N,100,100,100,100,#N/A,100,#N/A,100,#N/A,#N/A,#N/A,#N/A,10.33605495,111.2562712,4,#N/A,#N/A,#N/A,100,89.47961676,#N/A,#N/A,108.25,0.347291625,5560,#N/A,100,100,7.495502698,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,#N/A,0,#N/A,4,4,4,4,4,3,2,4,4,33,2.5,4,2.5,2.5,3,2,2.5,19,1,2,2,6.666666667,58.66666667,64.44444444,88.88888889,57.14285714,22.22222222
0640004,La Mesa,CA,West,57065,50-99.9k,5,5,4.926136861,0.553606655,27.65741834,100,5,75,10,10,0,20512630,N,100,100,#N/A,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.178112679,3388,#N/A,100,100,4.926136861,100,100,100,#N/A,#N/A,#N/A,100,100,100,0,24.5,#N/A,0,100,#N/A,#N/A,#N/A,#N/A,1,4,2.5,3,1,3,#N/A,2,2,#N/A,2,3,2,2,3,2,2,16,1,2,2,6.666666667,#N/A,#N/A,#N/A,42.85714286,22.22222222
0640830,La Verne,CA,West,31063,25-49.9k,4,5,6.438528152,0.666666667,20,100,1,80,4,9,6,#N/A,#N/A,100,100,#N/A,100,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,17.97851721,193.5189776,7,4,3,57.14285714,100,94.89795918,71.42857143,80,#N/A,0.321926408,3333.333333,-25,100,100,6.438528152,100,0,75,0,#N/A,#N/A,#N/A,#N/A,100,100,49.75,0,100,0,0,100,100,57.14285714,2,4,2.5,4,1,2,#N/A,3,4,#N/A,2,4,3,2,3,3,2.5,19.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,59.52380952,22.22222222
0640886,Lawndale,CA,West,32769,25-49.9k,4,5,6.103329366,0.855932666,33.33333333,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,100,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,#N/A,#N/A,#N/A,100,100,100,100,#N/A,0.183099881,#N/A,#N/A,#N/A,100,6.103329366,100,100,#N/A,0,#N/A,#N/A,100,100,0,100,24.75,0,100,0,0,#N/A,#N/A,#N/A,3.5,4,2.5,3,2,3,#N/A,2,3,#N/A,2.5,3,2.5,2.5,3,3,3,19.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,59.52380952,22.22222222
0641124,Lemon Grove,CA,West,25320,25-49.9k,4,5,0.592417062,0.125,12.95336788,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,#N/A,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,0.045734597,#DIV/0!,#N/A,100,100,0.592417062,0,0,50,100,100,100,100,100,100,0,75,100,0,0,0,0,0,28.57142857,1,1,4,3,2,3,#N/A,2,3,#N/A,1,4,1,1,1,1,1,10,1,2,2,6.666666667,#N/A,#N/A,#N/A,14.28571429,22.22222222
0649670,Mountain View,CA,West,74066,50-99.9k,5,5,18.17715281,0.568062869,51.45261026,100,2.4,80,5,3.8,8.8,85700000,Y,100,100,100,100,100,100,100,100,23,18,16,78.26086957,#N/A,#N/A,7,7,0,100,100,78.03881512,95.81016949,#N/A,136.4285714,0.353279507,2616.6,-48,100,100,18.17715281,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,#N/A,0,#N/A,2.5,4,4,4,3,3,2,2,2,26.5,2.5,2,2.5,3,3,3,3,19,2,2,2,8,53.5,55.83333333,64.81481481,57.14285714,33.33333333
0651182,Newport Beach,CA,West,85186,50-99.9k,5,5,18.78242904,0.680362566,47.05882353,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.399126617,34000,#N/A,100,100,18.78242904,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,100,#N/A,#N/A,4,4,3,4,3,#N/A,3,4,#N/A,3,4,3,4,4,3,4,25,1,2,2,6.666666667,#N/A,#N/A,#N/A,85.71428571,22.22222222
0653070,Oakley,CA,West,35432,25-49.9k,4,5,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,#N/A,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,22.72875198,244.6500339,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.282230752,10000,#N/A,100,100,#N/A,#N/A,100,#N/A,100,#N/A,100,100,#N/A,100,100,74.75,100,100,0,0,#N/A,#N/A,#N/A,2.5,#N/A,3,4,2,2,#N/A,2,2,#N/A,2.5,#N/A,3,2.5,3,2.5,3,#N/A,1,2,2,6.666666667,#N/A,#N/A,#N/A,#N/A,22.22222222
0653322,Oceanside,CA,West,167086,100-249.9k,6,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,0,0,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,0,75,100,0,100,0,#N/A,#N/A,#N/A,1,#N/A,4,2,4,3,4,#N/A,#N/A,#N/A,2.5,3,2.5,3,3,3,2.5,19.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,59.52380952,22.22222222
0653896,Ontario,CA,West,163924,100-249.9k,6,5,5.254733901,0.203237887,12.30538571,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.427027159,23333.33333,#N/A,100,100,5.254733901,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,85.71428571,#N/A,4,3,3,3,4,#N/A,4,4,#N/A,3,3,3,4,2.5,3,4,22.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,73.80952381,22.22222222
0654652,Oxnard,CA,West,197899,100-249.9k,6,5,2.253144281,0.104651332,8.9179,80,4,51,3,11,31,149792640,N,0,100,0,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,14.27348435,153.6383711,#N/A,#N/A,#N/A,#N/A,0,85,83.87096774,88.23529412,116.7938931,0.252654132,50000,125,100,100,2.253144281,100,100,100,100,#N/A,#N/A,#N/A,100,100,0,49.75,100,0,100,100,#N/A,100,#N/A,1,1,3,4,1,2,4,1,2,19,2,4,2,2.5,2,1,2,15.5,1,4,2,9.333333333,43.83333333,39.72222222,37.03703704,40.47619048,44.44444444
0655184,Palm Desert,CA,West,48445,25-49.9k,4,5,4.128393023,0.338920402,13.33333333,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39400000,N,0,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,81.61383466,878.4832284,2,3,-1,150,100,96.15384615,98.03921569,#N/A,23.52941176,0.309629477,15625,-100,100,100,4.128393023,100,100,100,100,100,100,100,100,100,0,75,100,0,100,0,0,0,42.85714286,1,2,4,4,3,3,2,1,3,23,2,3,1,2,2,1,2,13,1,2,2,6.666666667,42.66666667,37.77777778,51.85185185,28.57142857,22.22222222
0655282,Palo Alto,CA,West,64403,50-99.9k,5,5,72.85332981,0.923616732,128.960586,100,#N/A,#N/A,#N/A,#N/A,#N/A,150000000,Y,0,100,0,100,100,100,100,100,#N/A,#N/A,#N/A,#N/A,523.4909967,5634.805211,7,#N/A,#N/A,#N/A,100,92.53110716,93.53336782,#N/A,64.78,0.5649271,#N/A,-166,100,100,72.85332981,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,85.71428571,3.5,4,4,4,3,2,4,2,4,30.5,2.5,2.5,3,3,3,3,3,20,4,4,2,13.33333333,63.83333333,73.05555556,79.62962963,61.9047619,77.77777778
0657764,Pleasant Hill,CA,West,33152,25-49.9k,4,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,100,100,#N/A,0,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,38.65952467,416.1272925,1,1,0,100,0,99.12547529,#N/A,#N/A,24.82857143,0.107323842,#N/A,194,100,100,#N/A,#N/A,100,#N/A,0,100,100,100,100,100,0,50,0,0,0,0,#N/A,#N/A,#N/A,1,#N/A,2.5,4,3,2,#N/A,2,3,#N/A,2.5,4,3,3,4,3,4,23.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,78.57142857,22.22222222
0658520,Poway,CA,West,47811,25-49.9k,4,5,4.724226642,0.290694981,14.50394914,100,#N/A,#N/A,#N/A,#N/A,#N/A,30030240,N,0,100,0,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,#N/A,#N/A,#N/A,100,#N/A,89.39743168,#N/A,7.548076923,0.325720023,62292,-32,100,100,4.724226642,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,100,71.42857143,3.5,4,3,4,3,2,4,4,2,29.5,2,3,2.5,2,3,2,2.5,17,1,2,2,6.666666667,53.16666667,55.27777778,75.92592593,47.61904762,22.22222222
0659444,Rancho Cordova,CA,West,64776,50-99.9k,5,5,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,0,100,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,100,#N/A,#N/A,100,#N/A,100,#N/A,100,100,#N/A,100,0,49.75,100,100,0,0,0,0,42.85714286,#N/A,#N/A,4,1,3,3.5,#N/A,1,2,#N/A,1,4,3,3,4,3,3,21,1,1,1,4,#N/A,#N/A,#N/A,66.66666667,0
0659451,Rancho Cucamonga,CA,West,165269,100-249.9k,6,5,4.689324677,0.451017729,#N/A,35,5,55,5,13,22,#N/A,N,0,100,100,0,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-275,100,100,4.689324677,100,100,100,100,100,100,100,100,100,0,75,100,0,100,0,#N/A,#N/A,#N/A,1,2,4,3,4,3.5,#N/A,1,3,#N/A,2,4,2,2,2.5,3,2,17.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,50,22.22222222
0659920,Redding,CA,West,89861,50-99.9k,5,5,1.669244722,0.112493246,2.5,25,5,69,5,6,15,#N/A,N,100,100,100,100,100,100,100,0,#N/A,#N/A,#N/A,#N/A,56.29333081,605.9358342,#N/A,#N/A,#N/A,#N/A,0,99.33774834,98.03921569,99.00990099,15,0.667697889,24896.26556,-10,100,100,1.669244722,0,#N/A,#N/A,100,100,100,100,100,100,100,100,100,100,#N/A,100,100,100,#N/A,3.5,1,4,2,4,3,4,1,3,25.5,2.5,4,3,2.5,3,3,3,21,1,2,2,6.666666667,53.16666667,55.27777778,61.11111111,66.66666667,22.22222222
0660018,Redondo Beach,CA,West,66748,50-99.9k,5,5,4.794151136,0.425103053,26.66666667,20,5,70,5,10,10,32000000,N,0,100,#N/A,100,#N/A,100,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,3,1,75,100,90.16393443,#N/A,#N/A,86.61417323,0.179780668,1000,8,100,100,4.794151136,100,100,100,100,100,100,100,100,100,100,100,100,100,100,#N/A,#N/A,100,#N/A,2,2,3,4,2,3,2,2,3,23,3,4,3,2.5,4,2.5,3,22,1,2,2,6.666666667,51.66666667,52.77777778,51.85185185,71.42857143,22.22222222
0660620,Richmond,CA,West,103701,100-249.9k,6,5,#N/A,#N/A,#N/A,50,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,N,0,#N/A,#N/A,#N/A,#N/A,100,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.337508799,5833.333333,#N/A,100,0,#N/A,#N/A,100,#N/A,100,100,100,100,100,100,0,75,100,0,100,#N/A,#N/A,100,#N/A,1.5,#N/A,4,3,1,1,4,1,2,#N/A,2,3,2,2.5,3,3,3,18.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,54.76190476,22.22222222
0662546,Rohnert Park,CA,West,40971,25-49.9k,4,5,6.101876937,1.086956522,15.625,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,100,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.390520124,16000,#N/A,100,100,6.101876937,100,0,75,100,#N/A,100,100,#N/A,100,#N/A,#N/A,100,#N/A,0,0,#N/A,#N/A,#N/A,#N/A,#N/A,3,3,2,4,#N/A,2,2,#N/A,3,3,2.5,3,2.5,2.5,3,19.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,59.52380952,22.22222222
0662938,Roseville,CA,West,118788,100-249.9k,6,5,12.62753814,0.348837209,35.71428571,80,7,27,3.5,57.9,4.6,80000000,N,100,100,#N/A,100,#N/A,100,#N/A,100,35,15.2,51,43.42857143,#N/A,#N/A,6,5,1,83.33333333,100,97.70114943,97.56097561,#N/A,#N/A,0.353571068,18025.75107,0,100,100,12.62753814,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,85.71428571,2.5,2,4,4,2,3,4,1,3,25.5,2,2,2,3,2,2,4,17,2,2,2,8,50.5,50.83333333,61.11111111,47.61904762,33.33333333
0665028,San Bruno,CA,West,41114,25-49.9k,4,5,9.729046067,1.904761905,54.05405405,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,100,#N/A,100,#N/A,100,100,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,#N/A,#N/A,#N/A,#N/A,0.179987352,925,100,100,100,9.729046067,100,#N/A,#N/A,100,100,100,100,100,100,100,100,100,100,#N/A,100,#N/A,#N/A,#N/A,3,2,3,4,4,3,#N/A,2,2,#N/A,3,3,2.5,3,2.5,2.5,2,18.5,1,2,2,6.666666667,#N/A,#N/A,#N/A,54.76190476,22.22222222
