"","SAMPLE_ID","SAMP_DATE","LABNO","WUWN.x","GROUP_ID","YEAR","COUNTY","TOWNSHIP","TOWN","RANGE","RANGE_DIR","SECTION","QS","QQS","pH_Qual","pH","pH_Rel","Cond_Qual","Conductivity","Cond_Rel","Alk_Qual","Alkalinity","Alk_Rel","Total.Hardness","Thard_Rel","Nitrate","NO3_Rel","Cl_Qual","Chloride","Cl_Rel","SI_Qual","SI","SI_Rel","As_Qual","Arsenic","As_Rel","Ca_Qual","Calcium","Ca_Rel","Cu_Qual","Copper","Cu_Rel","Fe_Qual","Iron","Fe_Rel","K_Qual","Potassium","K_Rel","Mg_Qual","Magnesium","Mg_Rel","Mn_Qual","Manganese","Mn_Rel","Na_Qual","Sodium","Na_Rel","Pb_Qual","Lead","Pb_Rel","SO4_Qual","Sulfate","SO4_Rel","Zn_Qual","Zinc","Zn_Rel","P_Qual","P","P_Rel","PROJECT_ID","ID","WUWN.y","X1100","X1200","X2110","X2120","X2130","X2140","X3110","X3120","X3210","X3220","X4110","X4120","X4130","X4210","X4220","X4230","X4240","X4250","X4300","X5000","X6100","X6210","X6220","X6230","X6310","X6320","X6330","X6410","X6420","X6430","X6440","X6450","X7000","X8000","X65535","area.x","area2","CASH_PERC","CORN_PERC","DAIRY_PERC","URBAN_area","URBAN_PERC","HAY_PERC","PASTURE_PERC","AG_area","AG_PERC","POT_VEG_PERC","Excessively.drained","Somewhat.excessively.drained","Well.Drained","Moderately.well.drained","Somewhat.poorly.drained","Poorly.drained","Very.poorly.drained","Water","area.ssurgo","area_ssurgo_nowater","perc_wd","perc_pd","perc_vpd","perc_sed","perc_spd","perc_mwd","perc_ed","weighted.rank","LONGITUDE","LATITUDE","Construction.Date","Well.Bottom..ft","Static.Water.Level..ft","Casing.Bottom..ft","Casing.Below.Water.Table..ft..","Depth.to.Bedrock","Bedrock.Top","Well.Finished","Comments","cnt","cnt_Thard","THard","Top.Bedrock","HAY_PAST","AG_HAY_PAST","ROWCROP","DB_WT","WELL_DEPTH_CAT","DRAIN_CAT","AG_CAT","HAY_CAT","PASTURE_CAT","HAY_PAST_CAT","DAIRY_CAT","ROWCROP_CAT","AG_HAY_PAST_CAT","URBAN_CAT"
"201",135390,"5/17/2023","2300291-FI","DC088",603,2023,"JEFFERSON","SULLIVAN",6,16,"E",3,"NE","SW",NA,8.28,1,NA,859,1,NA,270,1,306,1,0.1,1,NA,112,1,NA,0.8,1,"",0.011,1,"",63.26,1,"",0.045,1,"",1.481,1,"",4.878,1,"",35.99,1,"",0.051,1,NA,52.27,1,"<",0.004,1,NA,14.87,1,"",0.028,1,"<",0.005,1,30238,2804,"DC088",173700,488700,196200,NA,126000,NA,NA,53100,NA,36000,NA,NA,NA,NA,NA,91800,111600,NA,NA,NA,NA,53100,NA,151200,41400,NA,NA,428400,NA,NA,36000,NA,NA,NA,NA,1987200,1987200,0.098731884,0,0.063405797,662400,0.333333333,0,0.026721014,322200,0.162137681,0,NA,72093.6,717402,33749.7,325834.8,263459.7,556781.7,NA,1978510,1969321.5,0.364288919,0.133781965,0.282727681,0.036608345,0.165455361,0.01713773,0,3.156303275,-88.58759981,43.01318356,33491,105,24,83,59,83,NA,NA,NA,1,0,306,NA,0.026721014,0.188858695,0.098731884,59,"50-75 FT","Somewhat Poorly Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"202",135391,"5/8/2023","2300291-FK","GG973",603,2023,"JEFFERSON","AZTALAN",7,14,"E",7,"SW","SE",NA,8.19,1,NA,1330,1,NA,332,1,506,1,2.3,1,NA,205,1,NA,0.9,1,"<",0.005,1,"",103.8,1,"",0.013,1,"",0.063,3,"",2.206,1,"",59.98,1,"<",0.001,1,NA,73.75,1,"<",0.004,1,NA,54.35,1,"",0.025,1,"<",0.005,1,30240,58,"GG973",168300,781200,177300,NA,168300,NA,71100,126900,40500,74700,NA,14400,NA,NA,NA,NA,51300,NA,NA,NA,NA,45900,NA,179100,NA,NA,NA,27000,NA,27000,26100,NA,NA,NA,NA,1979100,1979100,0.089586176,0,0.085038654,949500,0.479763529,0.035925421,0.064120055,345600,0.174624829,0,NA,175463.1,782074.2,195430.2,227412.9,173166,337320.3,NA,1978510,1890866.7,0.413606205,0.091580226,0.178394543,0.092795066,0.120269134,0.103354827,0,3.760583123,-88.88589174,43.08204744,34207,94,37,94,57,NA,NA,NA,NA,1,0,506,NA,0.100045476,0.274670305,0.089586176,57,"50-75 FT","Moderately Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","30-100%"
"203",135392,"5/17/2023","2300291-FL","GE002",603,2023,"JEFFERSON","CONCORD",7,16,"E",30,"SW","NW",NA,8.18,1,NA,852,1,NA,383,1,433,1,0.05,1,NA,30.8,1,NA,0.9,1,"<",0.005,1,"",88.07,1,"",0.008,1,"",0.318,2,"",1.178,1,"",51.66,1,"",0.181,1,NA,13.55,1,"<",0.004,1,NA,56.32,1,"",0.053,1,"<",0.005,1,30241,1655,"GE002",NA,113400,461700,NA,561600,NA,62100,180000,NA,97200,NA,NA,NA,NA,NA,NA,138600,NA,NA,NA,NA,NA,NA,94500,NA,NA,NA,153000,NA,72900,39600,NA,NA,NA,NA,1974600,1974600,0.233819508,0,0.284412033,113400,0.057429353,0.031449407,0.091157703,1023300,0.518231541,0,NA,42231.3,683122.2,214337.1,305691,224762.4,506775.6,NA,1978510,1976919.6,0.345548802,0.113693243,0.256346085,0.021362174,0.154629961,0.108419735,0,3.237218448,-88.6554229,43.0380865,34654,187,16,47,31,47,NA,NA,NA,1,0,433,NA,0.12260711,0.640838651,0.233819508,31,"25-50 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","25-50%","0-25%","50-75%","5-30%"
"204",135393,"5/6/2023","2300291-FM","HM793",603,2023,"JEFFERSON","SULLIVAN",6,16,"E",25,"NE","NW",NA,8.22,1,NA,851,1,NA,320,1,439,1,0.05,1,NA,63.2,1,NA,1,1,"<",0.005,1,"",99,1,"",0.021,1,"<",0.007,5,"",0.976,1,"",46.62,1,"",0.003,1,NA,3.498,1,"<",0.004,1,NA,50.44,1,"",0.006,1,"<",0.005,1,30242,1923,"HM793",NA,33300,641700,18000,862200,NA,14400,89100,NA,208800,NA,57600,NA,NA,NA,21600,35100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1981800,1981800,0.323796549,0.009082652,0.435059037,33300,0.016802906,0.007266122,0.044959128,1521900,0.767938238,0,NA,19083.6,1628820.6,86936.4,68029.5,4770.9,4594.2,NA,1978510,1812235.2,0.898790952,0.002632605,0.002535101,0.010530421,0.037539002,0.047971919,0,4.869442278,-88.5489173,42.95851898,34373,185,60,185,125,NA,NA,NA,NA,1,0,439,NA,0.05222525,0.820163488,0.332879201,125,"> 100 FT","Well Drained","75-100%","0-25%","0-25%","0-25%","25-50%","25-50%","75-100%","0-2.5%"
"205",135394,"5/4/2023","2300291-FN","OT769",603,2023,"JEFFERSON","IXONIA",8,16,"E",9,"NE","SE",NA,8.22,1,NA,735,1,NA,369,1,393,1,0.1,1,NA,14.8,1,NA,1,1,"",0.043,1,"",83.59,1,"",0.016,1,"",1.026,1,"",1.225,1,"",44.74,1,"",0.07,1,NA,5.4,1,"<",0.004,1,NA,28.16,1,"<",0.006,1,"",0.01,1,30243,419,"OT769",NA,106200,657000,NA,459900,NA,293400,189000,NA,53100,NA,27900,NA,NA,NA,NA,68400,NA,NA,NA,NA,NA,NA,118800,NA,NA,NA,NA,NA,900,NA,NA,NA,NA,NA,1974600,1974600,0.332725615,0,0.232907931,106200,0.053783045,0.148587056,0.095715588,1116900,0.565633546,0,NA,NA,622337.4,309755.1,460126.8,NA,584700.3,NA,1978510,1976919.6,0.314801573,0,0.295763318,0,0.232749374,0.156685735,0,3.194762245,-88.59833836,43.1736682,37147,165,28,43,15,16,NA,NA,NA,1,0,393,NA,0.244302644,0.80993619,0.332725615,15,"0-25 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","0-25%","25-50%","75-100%","5-30%"
"206",135395,"5/15/2023","2300291-FO","MW954",603,2023,"JEFFERSON","HEBRON",6,15,"E",25,"SW","SE",NA,8.2,1,NA,823,1,NA,374,1,416,1,6.1,1,NA,25.1,1,NA,0.9,1,"<",0.005,1,"",85.56,1,"",0.224,1,"<",0.007,1,"",1.428,1,"",49.14,1,"<",0.001,1,NA,12.4,1,"<",0.004,1,NA,25.53,1,"",0.02,1,"<",0.005,1,30244,2410,"MW954",NA,21600,232200,NA,814500,NA,6300,286200,28800,168300,NA,NA,NA,NA,NA,NA,38700,13500,NA,NA,NA,NA,NA,85500,18900,NA,NA,160200,18900,69300,9900,NA,NA,NA,NA,1972800,1972800,0.11770073,0,0.412864964,21600,0.010948905,0.003193431,0.145072993,1046700,0.530565693,0,NA,11308.8,602193.6,232183.8,625341.3,83225.7,423196.5,NA,1978510,1977449.7,0.304530426,0.042087392,0.214011259,0.005718881,0.316236261,0.117415781,0,3.273523367,-88.67233006,42.94721387,36092,167,33,53,20,53,NA,NA,NA,1,0,416,NA,0.148266424,0.678832117,0.11770073,20,"0-25 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","25-50%","0-25%","50-75%","0-2.5%"
"207",135396,"5/14/2023","2300291-FP","NS853",603,2023,"JEFFERSON","FARMINGTON",7,15,"E",5,"SW","NW",NA,8.25,1,NA,636,1,NA,358,1,346,1,0.05,1,NA,1.5,1,NA,0.9,1,"",0.006,1,"",77.09,1,"",0.012,1,"",3.04,1,"",1.345,1,"",37.33,1,"",0.045,1,NA,3.555,1,"<",0.004,1,NA,7.68,1,"",0.028,1,"",0.028,1,30245,1188,"NS853",43200,63000,628200,29700,796500,NA,83700,NA,NA,111600,NA,NA,NA,NA,NA,NA,18900,NA,NA,NA,NA,NA,NA,175500,NA,NA,NA,NA,NA,28800,NA,NA,NA,NA,NA,1979100,1979100,0.317417008,0.015006821,0.402455662,106200,0.053660755,0.042291951,0,1454400,0.734879491,0,NA,10955.4,1208628,27741.9,306927.9,62375.1,360998.1,NA,1978510,1977626.4,0.611150822,0.031540386,0.182541101,0.005539671,0.155200143,0.014027877,0,3.856325947,-88.75273796,43.10123478,38174,220,19,197,178,183,NA,NA,NA,1,0,346,NA,0.042291951,0.777171442,0.332423829,178,"> 100 FT","Moderately Well Drained","50-75%","0-25%","0-25%","0-25%","25-50%","25-50%","75-100%","5-30%"
"208",135397,"5/6/2023","2300291-FQ","SY148",603,2023,"JEFFERSON","Sumner",5,13,"E",24,"SW","SE",NA,8.35,1,NA,926,1,NA,344,1,NA,5,0.05,1,NA,51.6,1,NA,-0.9,5,"<",0.005,1,"",0.316,5,"",0.004,1,"",0.019,5,"",1.234,1,"",0.112,5,"<",0.001,1,NA,220.4,5,"<",0.004,1,NA,61.67,1,"",0.02,1,"<",0.005,1,30246,2565,"SY148",36000,204300,NA,NA,225000,NA,7200,369900,NA,34200,NA,NA,NA,NA,NA,14400,325800,NA,NA,738000,26100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1980900,1980900,0,0,0.113584734,240300,0.121308496,0.003634711,0.186733303,225000,0.113584734,0,NA,NA,1269766.2,10071.9,NA,7598.1,1236.9,NA,1978510,1288673.1,0.985328397,0.005896065,0.000959824,0,0,0.007815714,0,4.970656794,-88.90834403,42.87560614,38651,61,20,57,37,NA,NA,NA,NA,1,1,1,NA,0.190368014,0.303952748,0,37,"25-50 FT","Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","5-30%"
"209",135398,"5/9/2023","2300291-FR","MZ640",603,2023,"JEFFERSON","JEFFERSON",6,14,"E",14,"SW","SE",NA,8.2,1,NA,629,1,NA,337,1,332,1,0.05,1,NA,5.5,1,NA,0.8,1,"<",0.005,1,"",65.29,1,"<",0.001,1,"<",0.007,1,"",1.372,1,"",40.95,1,"",0.199,1,NA,4.3,1,"<",0.004,1,NA,13.58,1,"",0.023,1,"<",0.005,1,30247,1787,"MZ640",21600,318600,512100,NA,423000,NA,NA,171000,NA,12600,NA,36900,NA,NA,NA,NA,191700,NA,NA,180000,NA,NA,NA,NA,NA,NA,NA,22500,NA,88200,NA,NA,NA,NA,NA,1978200,1978200,0.258871702,0,0.213830755,340200,0.171974522,0,0.08644222,935100,0.472702457,0,NA,21910.8,335376.6,240135.3,809992.8,194370,221405.1,NA,1978510,1823190.6,0.183950378,0.106609808,0.121438263,0.012017833,0.444272146,0.131711572,0,3.186179492,-88.80683611,42.97674584,36327,112,17,42,25,24,NA,NA,NA,1,0,332,NA,0.08644222,0.559144677,0.258871702,25,"0-25 FT","Somewhat Poorly Drained","25-50%","0-25%","0-25%","0-25%","0-25%","25-50%","50-75%","5-30%"
"210",135399,"5/2/2023","2300291-FS","KL861",603,2023,"JEFFERSON","SULLIVAN",6,16,"E",29,"SE","SW",NA,8.17,1,NA,1420,1,NA,489,1,629,1,0.05,1,NA,127,1,NA,1.2,1,"<",0.005,1,"",127.9,1,"",0.006,1,"",1.877,1,"",2.583,1,"",75.19,1,"",0.031,1,NA,65.97,1,"<",0.004,1,NA,119.01,1,"",0.018,1,"<",0.005,1,30248,2038,"KL861",NA,42300,695700,NA,369000,NA,19800,297900,NA,137700,NA,84600,NA,NA,NA,150300,132300,38700,NA,NA,NA,NA,NA,NA,NA,NA,12600,3600,NA,NA,NA,NA,NA,NA,NA,1984500,1984500,0.350566893,0,0.185941043,42300,0.021315193,0.009977324,0.150113379,1064700,0.536507937,0,NA,71033.4,1764879.6,21204,114148.2,2120.4,4417.5,NA,1978510,1977803.1,0.892343429,0.001072099,0.002233539,0.035915304,0.057714643,0.010720986,0,4.897614581,-88.6282055,42.94708896,34948,144,51,116,65,116,NA,NA,NA,1,0,629,NA,0.160090703,0.69659864,0.350566893,65,"50-75 FT","Well Drained","50-75%","0-25%","0-25%","0-25%","0-25%","25-50%","50-75%","0-2.5%"
"211",135400,"5/2/2023","2300291-FT","LK575",603,2023,"JEFFERSON","WATERTOWN",8,15,"E",33,"SW","SW",NA,8.38,1,NA,752,1,NA,362,1,NA,5,0.05,1,NA,4.2,1,NA,-0.8,5,"",0.005,1,"",0.153,5,"",0.032,1,"",0.01,5,"",0.197,1,"",0.054,5,"<",0.001,1,NA,189.2,5,"<",0.004,1,NA,40.07,1,"<",0.006,1,"<",0.005,1,30249,330,"LK575",NA,120600,246600,NA,522000,NA,185400,110700,45900,70200,NA,17100,NA,NA,NA,NA,219600,NA,NA,NA,NA,9000,12600,186300,NA,NA,NA,51300,NA,105300,72900,NA,NA,NA,NA,1975500,1975500,0.124829157,0,0.264236902,120600,0.061047836,0.093849658,0.056036446,768600,0.389066059,0,NA,47532.3,993230.7,41524.5,265050,208506,421959.6,NA,1978510,1977803.1,0.502188868,0.105423032,0.213347628,0.024032878,0.134012329,0.020995265,0,3.565353346,-88.73142488,43.11239004,35429,125,10,87,77,87,NA,NA,NA,1,1,1,NA,0.149886104,0.538952163,0.124829157,77,"75-100 FT","Moderately Well Drained","25-50%","0-25%","0-25%","0-25%","25-50%","0-25%","50-75%","5-30%"
"212",135401,"5/8/2023","2300291-FU","LY363",603,2023,"JEFFERSON","SULLIVAN",6,16,"E",3,"NE","NE",NA,8.3,1,NA,826,1,NA,297,1,383,1,0.05,1,NA,69.8,1,NA,0.9,1,"<",0.005,1,"",80.66,1,"",0.005,1,"",1.981,1,"",1.349,1,"",44.2,1,"",0.024,1,NA,21,1,"<",0.004,1,NA,50.67,1,"",0.008,1,"",0.016,1,30250,2791,"LY363",164700,467100,78300,NA,41400,NA,22500,48600,NA,10800,NA,NA,NA,NA,NA,91800,44100,NA,NA,10800,NA,14400,NA,87300,37800,NA,NA,789300,NA,7200,70200,NA,NA,NA,NA,1986300,1986300,0.039420027,0,0.020842773,631800,0.31807884,0.011327594,0.024467603,119700,0.0602628,0,NA,72447,709273.8,38343.9,205502.1,133055.1,811759.8,NA,1978510,1970381.7,0.359967716,0.067527576,0.411980988,0.036768003,0.104295579,0.019460138,0,2.958210026,-88.58184955,43.01466433,35880,105,10,80,70,80,NA,NA,NA,1,0,383,NA,0.035795197,0.096057997,0.039420027,70,"50-75 FT","Somewhat Poorly Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","30-100%"
"213",135402,"5/17/2023","2300291-FV","YR881",603,2023,"JEFFERSON","WATERTOWN",8,15,"E",13,"NW","SW",NA,8.19,1,NA,958,1,NA,378,1,468,1,0.05,1,NA,69.3,1,NA,1,1,"<",0.005,1,"",94.67,1,"",0.001,1,"",1.725,1,"",1.444,1,"",56.17,1,"",0.11,1,NA,19.16,1,"<",0.004,1,NA,52.14,1,"",0.009,1,"",0.011,1,30251,465,"YR881",NA,178200,207000,63900,622800,NA,113400,259200,6300,37800,NA,NA,NA,NA,NA,NA,163800,9000,NA,43200,NA,NA,13500,126900,10800,NA,NA,30600,NA,44100,45000,NA,NA,NA,NA,1975500,1975500,0.104783599,0.032346241,0.315261959,178200,0.090205011,0.057403189,0.131207289,893700,0.4523918,0,NA,71210.1,449701.5,121923,813173.4,141360,352163.1,NA,1978510,1949531.1,0.230671621,0.072509743,0.180639898,0.036526783,0.417112299,0.062539654,0,3.199673706,-88.67114509,43.15913014,42668,140,43,89,46,85,NA,NA,NA,1,0,468,NA,0.188610478,0.641002278,0.13712984,46,"25-50 FT","Somewhat Poorly Drained","25-50%","0-25%","0-25%","0-25%","25-50%","0-25%","50-75%","5-30%"
"214",135403,"5/10/2023","2300291-FW","NI396",603,2023,"JEFFERSON","Aztalan",7,14,"E",11,"NW","NE",NA,8.36,1,NA,668,1,NA,326,1,NA,5,0.05,1,NA,4.6,1,NA,-0.9,5,"<",0.005,1,"",0.056,5,"",0.006,1,"<",0.007,5,"",0.117,1,"",0.015,5,"<",0.001,1,NA,174.5,5,"<",0.004,1,NA,30.49,1,"<",0.006,1,"<",0.005,1,30252,176,"NI396",35100,90000,690300,321300,300600,NA,187200,147600,NA,9900,NA,NA,NA,NA,NA,NA,81900,NA,NA,NA,NA,NA,NA,53100,NA,NA,NA,NA,NA,50400,17100,NA,NA,NA,NA,1984500,1984500,0.347845805,0.161904762,0.151473923,125100,0.063038549,0.094331066,0.074376417,1312200,0.66122449,0,NA,47709,511899.9,43644.9,782427.6,395277.9,196490.4,NA,1978510,1977449.7,0.258868734,0.199892771,0.099365562,0.02412653,0.395675096,0.022071307,0,3.213564471,-88.8056131,43.09147361,36397,102,12,71,59,71,NA,NA,NA,1,1,1,NA,0.168707483,0.829931973,0.509750567,59,"50-75 FT","Somewhat Poorly Drained","50-75%","0-25%","0-25%","0-25%","0-25%","50-75%","75-100%","5-30%"
"215",135404,"5/8/2023","2300291-FX","TA562",603,2023,"JEFFERSON","KOSHKONONG",5,14,"E",16,"NW","SE",NA,8.39,1,NA,934,1,NA,375,1,NA,5,0.05,1,NA,48.8,1,NA,-0.8,5,"<",0.005,1,"",0.149,5,"",0.006,1,"<",0.007,5,"",0.31,1,"",0.072,5,"<",0.001,1,NA,223.9,5,"<",0.004,1,NA,47.19,1,"<",0.006,1,"<",0.005,1,30253,2659,"TA562",91800,813600,153000,210600,65700,NA,78300,91800,NA,61200,NA,14400,NA,NA,NA,NA,101700,NA,NA,NA,NA,NA,NA,135900,31500,NA,NA,77400,NA,45900,NA,NA,NA,NA,NA,1972800,1972800,0.077554745,0.106751825,0.03330292,905400,0.458941606,0.039689781,0.046532847,429300,0.217609489,0,NA,33926.4,1001889,107433.6,527802.9,259042.2,47355.6,NA,1978510,1977449.7,0.506657135,0.130998123,0.023947815,0.017156644,0.266910911,0.054329372,0,3.940219819,-88.84876573,42.89724697,38551,130,24,130,106,NA,NA,NA,NA,1,1,1,NA,0.086222628,0.303832117,0.18430657,106,"> 100 FT","Moderately Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","30-100%"
"216",135405,"5/2/2023","2300291-FY","TP992",603,2023,"JEFFERSON","AZTALAN",7,14,"E",13,"SE","SE",NA,8.3,1,NA,777,1,NA,372,1,430,1,0.05,1,NA,8.4,1,NA,1.1,1,"<",0.005,1,"",90.82,1,"",0.005,1,"",0.116,2,"",0.983,1,"",49.27,1,"",0.013,1,NA,3.986,1,"<",0.004,1,NA,66.15,1,"<",0.006,1,"<",0.005,1,30254,122,"TP992",140400,568800,495900,NA,257400,NA,31500,45900,NA,22500,NA,NA,NA,NA,NA,NA,185400,NA,NA,NA,NA,NA,NA,12600,NA,NA,NA,24300,NA,183600,8100,NA,NA,NA,NA,1976400,1976400,0.250910747,0,0.130236794,709200,0.358834244,0.015938069,0.023224044,753300,0.381147541,0,NA,20850.6,655026.9,338380.5,368242.8,185358.3,409413.9,NA,1978510,1977273,0.331277927,0.093744415,0.207059875,0.01054513,0.186237712,0.171134942,0,3.35746202,-88.7804284,43.06745402,37909,100,40,97,57,NA,NA,NA,NA,1,0,430,NA,0.039162113,0.420309654,0.250910747,57,"50-75 FT","Somewhat Poorly Drained","25-50%","0-25%","0-25%","0-25%","0-25%","25-50%","25-50%","30-100%"
"217",135406,"5/17/2023","2300291-FZ","WG799",603,2023,"JEFFERSON","Aztalan",7,14,"E",6,"SW","SE",NA,8.37,1,NA,1193,1,NA,410,1,NA,5,13.7,1,NA,79.9,1,NA,-0.8,5,"",0.017,1,"",0.068,5,"",0.014,1,"<",0.007,5,"",28.73,1,"",0.035,5,"<",0.001,1,NA,243.7,5,"<",0.004,1,NA,33.77,1,"",0.008,1,"",0.006,1,30255,557,"WG799",NA,144900,353700,NA,818100,NA,243000,180900,900,11700,NA,NA,NA,NA,NA,NA,28800,NA,NA,NA,NA,NA,NA,146700,NA,NA,NA,28800,NA,15300,NA,NA,NA,NA,NA,1972800,1972800,0.179288321,0,0.414689781,144900,0.073448905,0.123175182,0.09169708,1171800,0.593978102,0,NA,64318.8,778716.9,488928.9,328131.9,101602.5,141536.7,NA,1978510,1903235.7,0.40915421,0.053384087,0.074366354,0.033794448,0.17240739,0.25689351,0,3.97446848,-88.88690521,43.09552666,38874,128,43,60,17,10,NA,NA,NA,1,1,1,NA,0.214872262,0.808850364,0.179288321,17,"0-25 FT","Moderately Well Drained","50-75%","0-25%","0-25%","0-25%","25-50%","0-25%","75-100%","5-30%"
"218",135407,"5/2/2023","2300291-GA","IF178",603,2023,"JEFFERSON","WATERLOO",8,13,"E",14,"NE","SW",NA,8.25,1,NA,577,1,NA,314,1,308,1,0.05,1,NA,1.5,1,NA,0.8,1,"<",0.005,1,"",61.2,1,"",0.005,1,"<",0.007,5,"",1.631,1,"",37.75,1,"",0.115,1,NA,3.257,1,"<",0.004,1,NA,13,1,"<",0.006,1,"<",0.005,1,30256,962,"IF178",NA,28800,692100,130500,664200,NA,195300,135000,NA,36900,NA,NA,NA,NA,NA,NA,3600,NA,NA,NA,NA,NA,NA,32400,NA,NA,NA,31500,NA,25200,NA,NA,NA,NA,NA,1975500,1975500,0.350341686,0.066059226,0.336218679,28800,0.014578588,0.098861048,0.06833713,1486800,0.75261959,0,NA,118565.7,548300.1,254624.7,256921.8,43114.8,750798.3,NA,1978510,1972325.4,0.277996775,0.021859882,0.380666547,0.060114675,0.130263394,0.129098728,0,3.082243326,-88.91796011,43.16453996,34808,141,35,127,92,127,NA,NA,NA,1,0,308,NA,0.167198178,0.919817768,0.416400912,92,"75-100 FT","Somewhat Poorly Drained","75-100%","0-25%","0-25%","0-25%","25-50%","25-50%","75-100%","0-2.5%"
"219",135408,"5/17/2023","2300291-GB","OT752",603,2023,"JEFFERSON","WATERTOWN",8,15,"E",2,"NE","NW",NA,8.4,1,NA,935,1,NA,367,1,NA,5,0.05,1,NA,47.9,1,NA,-0.8,5,"",0.013,1,"",0.25,5,"",0.007,1,"",0.012,5,"",13.08,1,"",0.173,5,"<",0.001,1,NA,199.1,5,"<",0.004,1,NA,53.18,1,"<",0.006,1,"<",0.005,1,30257,690,"OT752",21600,455400,433800,NA,174600,13500,193500,124200,900,117000,NA,65700,NA,NA,NA,NA,75600,NA,NA,NA,NA,28800,52200,140400,NA,NA,9900,NA,24300,44100,NA,NA,NA,NA,NA,1975500,1975500,0.219589977,0,0.088382688,477000,0.241457859,0.097949886,0.062870159,621900,0.314806378,0.006833713,NA,13075.8,494053.2,22264.2,323184.3,138002.7,309755.1,NA,1978510,1300335.3,0.379942927,0.10612855,0.238211714,0.010055714,0.248539204,0.017121892,0,3.224622911,-88.68392395,43.19537043,37074,128,54,95,41,93,NA,NA,NA,1,1,1,NA,0.160820045,0.475626423,0.219589977,41,"25-50 FT","Somewhat Poorly Drained","25-50%","0-25%","0-25%","0-25%","0-25%","0-25%","25-50%","5-30%"
"220",135409,"5/12/2023","2300291-GC","NG654",603,2023,"JEFFERSON","OAKLAND",6,13,"E",17,"NE","NE",NA,8.27,1,NA,659,1,NA,313,1,343,1,6.6,1,NA,10.7,1,NA,0.9,1,"<",0.005,1,"",73.65,1,"",0.003,1,"<",0.007,1,"",1.346,1,"",38.74,1,"<",0.001,1,NA,4.63,1,"<",0.004,1,NA,15.75,1,"",0.01,1,"",0.013,1,30258,1413,"NG654",NA,148500,793800,NA,57600,NA,NA,36000,NA,36900,NA,15300,NA,NA,NA,19800,315900,NA,NA,84600,NA,119700,NA,173700,41400,NA,NA,137700,NA,NA,NA,NA,NA,NA,NA,1980900,1980900,0.400726942,0,0.029077692,148500,0.074965925,0,0.018173557,851400,0.429804634,0,NA,394217.7,482921.1,390153.6,144363.9,NA,498824.1,NA,1978510,1910480.4,0.252774695,0,0.261098779,0.206344802,0.075564188,0.204217536,0,3.806603774,-88.97402166,42.99321307,36328,152,45,61,16,48,NA,NA,NA,1,0,343,NA,0.018173557,0.447978191,0.400726942,16,"0-25 FT","Moderately Well Drained","25-50%","0-25%","0-25%","0-25%","0-25%","25-50%","25-50%","5-30%"
"221",135410,"5/17/2023","2300291-GD","DF140",603,2023,"JEFFERSON","OAKLAND",6,13,"E",8,"NE","SW",NA,8.22,1,NA,996,1,NA,351,1,386,1,3.4,1,NA,105,1,NA,0.9,1,"<",0.005,1,"",85.23,1,"",0.016,1,"",0.016,1,"",4.201,1,"",41.96,1,"<",0.001,1,NA,58.17,1,"<",0.004,1,NA,20.53,1,"",0.017,1,"",0.026,1,30259,1342,"DF140",NA,508500,1800,NA,54900,NA,12600,29700,NA,NA,NA,230400,NA,NA,NA,NA,332100,NA,NA,380700,NA,38700,NA,135900,52200,NA,NA,198900,NA,NA,NA,NA,NA,NA,NA,1976400,1976400,0.000910747,0,0.027777778,508500,0.257285974,0.006375228,0.015027322,56700,0.028688525,0,NA,450231.6,308518.2,101072.4,241725.6,NA,498824.1,NA,1978510,1600371.9,0.192779066,0,0.311692613,0.281329359,0.151043392,0.06315557,0,3.669316551,-88.98073591,43.00408967,32919,80,20,42,22,31,NA,NA,NA,1,0,386,NA,0.02140255,0.050091075,0.000910747,22,"0-25 FT","Moderately Well Drained","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","0-25%","5-30%"
