PROJECT_ID,cnt.x,mean_no3.x,SAMPLE_ID,SAMP_DATE,LABNO,WUWN,GROUP_ID,YEAR,COUNTY,TOWNSHIP,TOWN,RANGE,RANGE_DIR,SECTION,QS,QQS,pH_Qual,pH,pH_Rel,Cond_Qual,Conductivity,Cond_Rel,Alk_Qual,Alkalinity,Alk_Rel,Thard_Qual,Total.Hardness,Thard_Rel,NO3_Qual,Nitrate,NO3_Rel,Cl_Qual,Chloride,Cl_Rel,SI_Qual,SI,SI_Rel,Bact_Qual,Bacteria,Bact_Rel,Ecoli_Qual,Ecoli,Ecoli_Rel,Tri_Qual,Triazine,Tri_Rel,DACT_Qual,DACT,DACT_Rel,As_Qual,Arsenic,As_Rel,Ca_Qual,Calcium,Ca_Rel,Cu_Qual,Copper,Cu_Rel,Fe_Qual,Iron,Fe_Rel,K_Qual,Potassium,K_Rel,Mg_Qual,Magnesium,Mg_Rel,Mn_Qual,Manganese,Mn_Rel,Na_Qual,Sodium,Na_Rel,Pb_Qual,Lead,Pb_Rel,SO4_Qual,Sulfate,SO4_Rel,Zn_Qual,Zinc,Zn_Rel,COMMENT,PROJECT_ID,LONGITUDE,LATITUDE,cnt.y,cnt_Thard,THard,cnt,mean_no3.y,DATE,X..i...1.x,NO3_PVALUE,NO3_SLOPE,mean_Cl.y,CL_PVALUE,CL_SLOPE
10238,7,5.085714286,108102,3/25/2019,1900125-94,RF676,472,2019,CALUMET,BROTHERTOWN,17,19,E,9,NW,SW,NA,7.8,1,NA,752,1,,332,1,,379,1,,5.7,1,,24.7,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,1,,0.006,1,,74.5,1,,0.3586,1,<,0.01,1,,1.7,1,,43.8,1,,0.002,1,,8,1,<,0.005,1,NA,26.92,1,,0.363,1,,10238,-88.24278995,43.96079913,1,0,379,1,5.085714286,3/25/2019,df1$Nitrate,0.367520738,0.68,24.25,0.707114231,1.5
10238,7,5.085714286,117469,9/21/2020,2000456-13,RF676,515,2020,CALUMET,BROTHERTOWN,17,19,E,9,NW,SW,NA,8.1,1,NA,797,1,,336,1,<,NA,5,,5.5,1,,24.4,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,NA,<,0.005,1,,78.9,1,,0.3985,1,<,0.01,1,,1.7,1,,44.4,1,,0.003,1,,12.1,1,<,0.005,1,NA,27.62,1,,0.383,1,,10238,-88.24278995,43.96079913,1,1,1,1,5.085714286,9/21/2020,df1$Nitrate,0.367520738,0.68,24.25,0.707114231,1.5
10267,4,16.825,68259,1/28/2008,920366,,1,2008,CALUMET,BROTHERTOWN,17,19,E,6,,,NA,7.73,1,NA,1000,1,,352,1,,452,1,,18.7,1,,67.8,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10267,-88.0912474,43.89888072,1,0,452,1,16.825,1/28/2008,df1$Nitrate,0.308179547,-0.925,NA,NA,NA
10267,4,16.825,80315,8/29/2011,416-11-35,,359,2011,CALUMET,BROTHERTOWN,17,19,E,6,,,NA,7.69,1,NA,926,1,,348,1,,440,1,,15.9,1,,59.4,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10267,-88.0912474,43.89888072,1,0,440,1,16.825,8/29/2011,df1$Nitrate,0.308179547,-0.925,NA,NA,NA
10267,4,16.825,92629,6/29/2015,15-231-59,,411,2015,CALUMET,BROTHERTOWN,17,19,E,6,,,NA,7.59,1,NA,940,1,,332,1,,444,1,,17.9,1,,66.1,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10267,-88.0912474,43.89888072,1,0,444,1,16.825,6/29/2015,df1$Nitrate,0.308179547,-0.925,NA,NA,NA
10267,4,16.825,140769,11/27/2023,2300701-24,,1,2023,CALUMET,BROTHERTOWN,17,19,E,6,NE,SW,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,14.8,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10267,-88.0912474,43.89888072,1,1,1,1,16.825,11/27/2023,df1$Nitrate,0.308179547,-0.925,NA,NA,NA
10269,4,0.0875,51567,8/5/2002,205-02-111,,232,2002,CALUMET,BROTHERTOWN,17,18,E,2,,,NA,8.14,1,NA,735,1,,309,1,,368,1,<,0.05,1,,8,1,NA,1.1,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10269,-88.30807835,43.97050244,1,0,368,1,0.0875,8/5/2002,df1$Nitrate,1,0,10.275,0.308179547,1.266666667
10269,4,0.0875,67180,8/20/2007,38607017,PR805,302,2007,CALUMET,BROTHERTOWN,17,18,E,2,,,NA,8.22,1,NA,706,1,,316,1,,376,1,,0.2,1,,9.4,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.008,1,,37.9,1,,0.026,1,,0.276,1,,2.4,1,,62,1,,0.024,1,,25.4,1,,0.003,1,NA,84.8,1,,0.013,1,,10269,-88.30807835,43.97050244,1,0,376,1,0.0875,8/20/2007,df1$Nitrate,1,0,10.275,0.308179547,1.266666667
10269,4,0.0875,77404,10/18/2010,941543,PR805,1,2010,CALUMET,BROTHERTOWN,17,18,E,2,,,NA,8.1,1,NA,718,1,,300,1,,364,1,<,0.05,1,,12.3,1,NA,1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,<,0.004,1,,0.5,5,<,0.001,1,,0.15,5,<,0.3,1,,0.6,5,,0.011,1,,183.8,5,<,0.002,1,NA,88,1,<,0.002,1,,10269,-88.30807835,43.97050244,1,0,364,1,0.0875,10/18/2010,df1$Nitrate,1,0,10.275,0.308179547,1.266666667
10269,4,0.0875,80356,8/29/2011,416-11-80,PR805,359,2011,CALUMET,BROTHERTOWN,17,18,E,2,,,NA,8.32,1,NA,705,1,,312,1,,348,1,<,0.05,1,,11.4,1,NA,1,1,NA,1,1,NA,0,1,,NA,NA,<,0.1,3,<,0.005,1,,0.3,5,,0.015,1,,0.015,5,,0.4,1,,0.3,5,,0.005,1,,208.2,5,,0.002,1,NA,93.7,1,,0.016,1,,10269,-88.30807835,43.97050244,1,0,348,1,0.0875,8/29/2011,df1$Nitrate,1,0,10.275,0.308179547,1.266666667
10279,5,0.07,54597,8/11/2003,369181,,1,2003,CALUMET,BROTHERTOWN,17,18,E,2,,,NA,7.75,1,NA,878,1,,399,1,,456,1,<,0.05,1,,31,1,NA,0.9,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10279,-88.31175281,43.97521982,1,0,456,1,0.07,8/11/2003,df1$Nitrate,1,0,37.86,0.027486336,3.15
10279,5,0.07,67223,8/20/2007,38607062,,302,2007,CALUMET,BROTHERTOWN,17,18,E,2,,,NA,7.98,1,NA,856,1,,400,1,,460,1,,0.1,1,,35.2,1,NA,1.1,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,0.009,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10279,-88.31175281,43.97521982,1,0,460,1,0.07,8/20/2007,df1$Nitrate,1,0,37.86,0.027486336,3.15
10279,5,0.07,80354,8/30/2011,416-11-77,,359,2011,CALUMET,BROTHERTOWN,17,18,E,2,,,NA,7.98,1,NA,840,1,,396,1,,444,1,<,0.05,1,,37.9,1,NA,0.8,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10279,-88.31175281,43.97521982,1,0,444,1,0.07,8/30/2011,df1$Nitrate,1,0,37.86,0.027486336,3.15
10279,5,0.07,108072,3/25/2019,1900125-63,XW672,472,2019,CALUMET,BROTHERTOWN,17,18,E,2,NE,SW,NA,7.96,1,NA,918,1,,375,1,,473,1,,0.1,1,,41.1,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,<,0.005,1,,82.1,1,,0.0141,1,<,0.01,5,,2.3,1,,63.1,1,,0.029,1,,15.7,1,<,0.005,1,NA,81.85,1,,0.013,1,,10279,-88.20584227,43.97572139,1,0,473,1,0.07,3/25/2019,df1$Nitrate,1,0,37.86,0.027486336,3.15
10279,5,0.07,134615,5/8/2023,2300244-14,,604,2023,CALUMET,BROTHERTOWN,17,18,E,2,NE,SW,NA,8.21,1,NA,926,1,,383,1,,497,1,<,0.05,1,,44.1,1,NA,1,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,1,<,0.005,1,,90.11,1,,0.038,1,<,0.007,5,,2.547,1,,62.86,1,,0.01,1,,18.09,1,<,0.004,1,NA,90.27,1,,0.019,1,,10279,-88.31175281,43.97521982,1,0,497,1,0.07,5/8/2023,df1$Nitrate,1,0,37.86,0.027486336,3.15
10283,10,10.045,80320,8/29/2011,416-11-40,,359,2011,CALUMET,BROTHERTOWN,17,19,E,2,,,NA,7.71,1,NA,751,1,,308,1,,376,1,,16.5,1,,29.6,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,0,376,1,10.045,8/29/2011,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10283,10,10.045,89443,7/29/2014,267598-A,PX296,1,2014,CALUMET,BROTHERTOWN,17,19,E,2,,,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,3.1,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,1,1,1,10.045,7/29/2014,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10283,10,10.045,92722,6/29/2015,15-231-154,,411,2015,CALUMET,BROTHERTOWN,17,19,E,2,,,NA,8.27,1,NA,736,1,,284,1,,392,1,,19.7,1,,27.1,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,0,392,1,10.045,6/29/2015,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10283,10,10.045,97596,11/14/2016,532541-B,PX296,1,2016,CALUMET,BROTHERTOWN,17,19,E,2,,,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,1.6,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,1,1,1,10.045,11/14/2016,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10283,10,10.045,101882,11/6/2017,55983-B,PX296,1,2017,CALUMET,BROTHERTOWN,17,19,E,2,NE,SE,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,2.7,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,1,1,1,10.045,11/6/2017,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10283,10,10.045,105579,9/25/2018,1800502-52,PX296,1,2018,CALUMET,BROTHERTOWN,17,19,E,2,NE,SE,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,<,0.05,5,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,1,1,1,10.045,9/25/2018,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10283,10,10.045,113168,11/12/2019,1900622-29,PX296,1,2019,CALUMET,BROTHERTOWN,17,19,E,2,NE,SE,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,3.7,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,1,1,1,10.045,11/12/2019,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10283,10,10.045,122215,6/28/2021,2100332-13,CA675,544,2021,CALUMET,BROTHERTOWN,17,19,E,2,NE,SE,NA,7.95,1,NA,1022,1,,337,1,,488,1,,20.1,1,,47.4,1,NA,0.8,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,0,488,1,10.045,6/28/2021,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10283,10,10.045,127512,6/7/2022,2200298-05,CA675,573,2022,CALUMET,BROTHERTOWN,17,19,E,2,NE,SE,NA,7.42,1,NA,760,1,,315,1,,385,1,,16.6,1,,22.9,1,NA,0.1,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,0,385,1,10.045,6/7/2022,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10283,10,10.045,141296,12/11/2023,2300679-18,CA675,630,2023,CALUMET,BROTHERTOWN,17,19,E,2,NE,SE,NA,8.2,1,NA,767,1,,303,1,,388,1,,16.4,1,,23.3,1,NA,0.9,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10283,-88.18561129,43.97430305,1,0,388,1,10.045,12/11/2023,df1$Nitrate,0.720514787,0.12,30.06,0.462432726,-1.8375
10294,4,0.4625,88776,6/9/2014,190-14-15,WP846,396,2014,CALUMET,NEW HOLSTEIN,17,20,E,33,SW,NW,NA,8.06,1,NA,409,1,,228,1,,224,1,<,0.05,1,,4,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10294,-88.12248231,43.89699667,1,0,224,1,0.4625,6/9/2014,df1$Nitrate,0.089429359,0.320833333,9.7,0.089429359,3.65
10294,4,0.4625,103946,5/7/2018,18-157-120,WP846,452,2018,CALUMET,NEW HOLSTEIN,17,20,E,33,SW,NW,NA,8.07,1,NA,468,1,,237,1,,235,1,,0.1,1,,7.7,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,<,0.005,1,,44.1,1,,0.066,1,,0.128,1,,1.6,1,,30.6,1,,0.06,1,,9.5,1,,0.006,1,NA,9,1,,0.061,1,,10294,-88.12248231,43.89699667,1,0,235,1,0.4625,5/7/2018,df1$Nitrate,0.089429359,0.320833333,9.7,0.089429359,3.65
10294,4,0.4625,117532,9/21/2020,2000456-86,WP846,515,2020,CALUMET,NEW HOLSTEIN,17,20,E,33,SW,NW,NA,8.3,1,NA,514,1,,251,1,,245,1,,0.7,1,,12.3,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10294,-88.12248231,43.89699667,1,0,245,1,0.4625,9/21/2020,df1$Nitrate,0.089429359,0.320833333,9.7,0.089429359,3.65
10294,4,0.4625,127238,5/9/2022,2200231-AI,WP846,570,2022,CALUMET,NEW HOLSTEIN,17,20,E,33,SW,NW,NA,8.33,1,NA,515,1,,256,1,,258,1,,1,1,,14.8,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10294,-88.12248231,43.89699667,1,0,258,1,0.4625,5/9/2022,df1$Nitrate,0.089429359,0.320833333,9.7,0.089429359,3.65
10304,4,0.0625,108019,3/25/2019,1900125-07,YU297,472,2019,CALUMET,BROTHERTOWN,18,18,E,36,SE,SW,NA,7.8,1,NA,812,1,,326,1,,236,2,,0.1,1,,19.8,1,NA,0.3,2,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,3,<,0.005,5,<,0.1,5,<,0.002,5,<,0.01,5,<,0.1,5,<,0.1,5,<,0.001,5,,7.8,5,<,0.005,5,NA,0.26,5,<,0.002,5,,10304,-88.28664633,43.98110702,1,0,236,1,0.0625,3/25/2019,df1$Nitrate,0.37109337,-0.008333333,22.625,0.089429359,1.083333333
10304,4,0.0625,127257,5/9/2022,2200231-BC,YU297,570,2022,CALUMET,BROTHERTOWN,18,18,E,36,SE,SW,NA,7.97,1,NA,750,1,,338,1,,404,1,<,0.05,1,,23,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10304,-88.28664633,43.98110702,1,0,404,1,0.0625,5/9/2022,df1$Nitrate,0.37109337,-0.008333333,22.625,0.089429359,1.083333333
10304,4,0.0625,134643,5/8/2023,2300244-43,YU297,604,2023,CALUMET,BROTHERTOWN,18,18,E,36,SE,SW,NA,8.33,1,NA,767,1,,333,1,,424,1,<,0.05,1,,23.5,1,NA,1.1,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,3,<,0.005,4,,0.427,5,<,0.001,4,<,0.007,5,,0.29,4,,0.835,5,<,0.001,4,,33.09,5,<,0.004,4,NA,11.35,4,<,0.006,4,,10304,-88.28664633,43.98110702,1,0,424,1,0.0625,5/8/2023,df1$Nitrate,0.37109337,-0.008333333,22.625,0.089429359,1.083333333
10304,4,0.0625,143732,5/6/2024,2400263-13,YU 297,639,2024,CALUMET,BROTHERTOWN,18,18,E,36,SE,SW,NA,8.08,1,NA,657,1,,329,1,,450,1,<,0.05,1,,24.2,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,3,<,0.005,5,,0.071,5,,0.001,5,<,0.007,5,,0.107,5,,0.109,5,<,0.0015,5,,21.99,5,<,0.004,5,NA,6.06,5,<,0.0012,5,,10304,-88.28664633,43.98110702,1,0,450,1,0.0625,5/6/2024,df1$Nitrate,0.37109337,-0.008333333,22.625,0.089429359,1.083333333
10312,6,4.816666667,61602,12/19/2005,557162,,1,2005,CALUMET,BROTHERTOWN,18,19,E,35,,,NA,7.62,1,NA,729,1,,324,1,,384,1,,4.3,1,,22.5,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10312,-88.18040445,43.98007638,1,0,384,1,4.816666667,12/19/2005,df1$Nitrate,0.259656356,-0.766666667,14.91666667,0.060289174,-1.5
10312,6,4.816666667,73339,8/3/2009,958925,,1,2009,CALUMET,BROTHERTOWN,18,19,E,35,,,NA,7.66,1,NA,920,1,,296,1,,508,1,,6.8,1,,15,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10312,-88.18040445,43.98007638,1,0,508,1,4.816666667,8/3/2009,df1$Nitrate,0.259656356,-0.766666667,14.91666667,0.060289174,-1.5
10312,6,4.816666667,79396,6/27/2011,381608,,1,2011,CALUMET,BROTHERTOWN,18,19,E,35,,,NA,7.74,1,NA,725,1,,328,1,,400,1,,5.8,1,,13.7,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10312,-88.18040445,43.98007638,1,0,400,1,4.816666667,6/27/2011,df1$Nitrate,0.259656356,-0.766666667,14.91666667,0.060289174,-1.5
10312,6,4.816666667,93118,8/11/2015,322193,,1,2015,CALUMET,BROTHERTOWN,18,19,E,35,,,NA,7.83,1,NA,680,1,,316,1,,360,1,,5,1,,18.2,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10312,-88.18040445,43.98007638,1,0,360,1,4.816666667,8/11/2015,df1$Nitrate,0.259656356,-0.766666667,14.91666667,0.060289174,-1.5
10312,6,4.816666667,108038,3/25/2019,1900125-26,,472,2019,CALUMET,BROTHERTOWN,18,19,E,36,SW,SW,NA,7.81,1,NA,680,1,,313,1,,370,1,,4.5,1,,10.9,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,1,,0.007,1,,0.4,5,,0.176,1,<,0.01,5,,0.8,1,,0.2,5,<,0.001,1,,179.2,5,<,0.005,1,NA,38.88,1,<,0.002,1,,10312,-88.18040445,43.98007638,1,0,370,1,4.816666667,3/25/2019,df1$Nitrate,0.259656356,-0.766666667,14.91666667,0.060289174,-1.5
10312,6,4.816666667,134622,5/8/2023,2300244-21,SJ166,604,2023,CALUMET,BROTHERTOWN,18,19,E,36,SW,SW,NA,8.19,1,NA,675,1,,322,1,,378,1,,2.5,1,,9.2,1,NA,0.8,1,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,1,<,0.005,1,,73.29,1,,0.006,1,<,0.007,1,,4.452,1,,38.63,1,<,0.001,1,,4.35,1,<,0.004,1,NA,20.25,1,,0.03,1,,10312,-88.18040445,43.98007638,1,0,378,1,4.816666667,5/8/2023,df1$Nitrate,0.259656356,-0.766666667,14.91666667,0.060289174,-1.5
10323,4,0.05,51585,8/5/2002,205-02-131,LG021,232,2002,CALUMET,BROTHERTOWN,18,18,E,36,,,NA,7.98,1,NA,722,1,,193,1,,172,1,<,0.05,1,,22,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10323,-88.28667659,43.98567784,1,0,172,1,0.05,8/5/2002,df1$Nitrate,NA,0,130.15,0.308179547,16.26666667
10323,4,0.05,67273,8/20/2007,38607115,LG021,302,2007,CALUMET,BROTHERTOWN,18,18,E,36,,,NA,8.2,1,NA,807,1,,228,1,,164,1,<,0.05,1,,40.5,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.005,1,,1.4,5,,0.153,1,,0.026,5,<,0.3,1,,0.7,5,<,0.001,1,,179.1,5,,0.004,1,NA,153.6,1,,0.111,1,,10323,-88.28667659,43.98567784,1,0,164,1,0.05,8/20/2007,df1$Nitrate,NA,0,130.15,0.308179547,16.26666667
10323,4,0.05,80313,8/29/2011,416-11-33,LG021,359,2011,CALUMET,BROTHERTOWN,18,18,E,36,,,NA,8.31,1,NA,2140,1,,496,1,,NA,3,<,0.05,1,,394,1,NA,0.9,3,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.006,1,,2.3,5,,0.127,1,,0.01,5,,2.6,1,,1.5,5,,0.001,1,,199.9,5,<,0.002,1,NA,142.7,1,,0.515,1,,10323,-88.28667659,43.98567784,1,1,1,1,0.05,8/29/2011,df1$Nitrate,NA,0,130.15,0.308179547,16.26666667
10323,4,0.05,134614,5/8/2023,2300244-13,LG021,604,2023,CALUMET,BROTHERTOWN,18,18,E,36,SE,NE,NA,8.26,1,NA,932,1,,278,1,,NA,3,<,0.05,1,,64.1,1,NA,0.4,3,NA,0,1,NA,NA,NA,,NA,NA,<,0.1,3,<,0.005,1,,0.088,5,,0.066,1,<,0.007,5,,1.646,1,,0.061,5,<,0.001,1,,208.7,5,<,0.004,1,NA,109.44,1,,0.179,1,,10323,-88.28667659,43.98567784,1,1,1,1,0.05,5/8/2023,df1$Nitrate,NA,0,130.15,0.308179547,16.26666667
10331,6,11.33333333,51597,8/5/2002,205-02-143,,232,2002,CALUMET,CHARLESTOWN,18,20,E,33,NE,SE,NA,7.61,1,NA,722,1,,283,1,,372,1,,10.9,1,,36,1,NA,0.5,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10331,-88.10254285,43.98822078,1,0,372,1,11.33333333,8/5/2002,df1$Nitrate,0.848311703,0.1,35.56,0.462432726,-0.3625
10331,6,11.33333333,59155,2/14/2005,596212,,1,2005,CALUMET,CHARLESTOWN,18,20,E,33,NE,SE,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,11.5,1,,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,10331,-88.10254285,43.98822078,1,1,1,1,11.33333333,2/14/2005,df1$Nitrate,0.848311703,0.1,35.56,0.462432726,-0.3625
